,name,country,lat,lng
I124357947,University of London,GB,51.50853,-0.12574
I4210147537,Instituto Nacional de Neurología y Neurocirugía,MX,19.29123306274414,-99.1752700805664
I86677382,Silpakorn University,TH,13.753035545349121,100.49110412597656
I60858718,University of Aveiro,PT,40.64427,-8.64554
I188538660,University of Colorado Boulder,US,40.014991760253906,-105.27055358886719
I4210087413,University of Colorado Health,US,39.7431755065918,-104.84182739257812
I177064439,Université de Bourgogne,FR,47.31667,5.01667
I219193219,Purdue University West Lafayette,US,40.42587,-86.90807
I1342131907,Unilever (United Kingdom),GB,51.51189422607422,-0.10508699715137482
I173915773,Yamaguchi University,JP,34.18333053588867,131.4666748046875
I4577782,Technische Universität Berlin,DE,52.52437,13.41053
I189590672,Kansas State University,US,39.18361,-96.57167
I177156846,South Dakota State University,US,44.31135940551758,-96.79839324951172
I4210133967,Hôpital Saint-François d'Assise,CA,46.81228,-71.21454
I154130895,University of Auckland,NZ,-36.84853,174.76349
I177738480,Japan Advanced Institute of Science and Technology,JP,36.43592834472656,136.5445556640625
I4210106422,Brazilian Synchrotron Light Laboratory,BR,-22.905559539794922,-47.060829162597656
I894372087,Olabisi Onabanjo University,NG,6.848499774932861,3.6463301181793213
I76198965,Friedrich Schiller University Jena,DE,50.92878,11.5899
I76806599,Adnan Menderes University,TR,37.845008850097656,27.839630126953125
I4432739,University of Bergen,NO,60.39299,5.32415
I19409027,Estonian University of Life Sciences,EE,58.380619049072266,26.72509002685547
I53241121,Fundación Ciencias Exactas y Naturales,AR,-34.542083740234375,-58.44443130493164
I24354313,University of Buenos Aires,AR,-34.61315,-58.37723
I4068193,University of Belgrade,RS,44.80401,20.46513
I4210143963,Maize Research Institute Zemun Polje,RS,44.869625091552734,20.32666015625
I19880235,Lomonosov Moscow State University,RU,55.75222,37.61556
I86519309,The University of Texas at Austin,US,30.26715,-97.74306
I189268942,Universidad de Alcalá,ES,40.482051849365234,-3.3599600791931152
I71052956,University of Reading,GB,51.45624923706055,-0.9711300134658813
I77990126,Alexander Technological Educational Institute of Thessaloniki,GR,40.65713882446289,22.80419921875
I84524832,Alexandria University,EG,31.20176,29.91582
I89207983,Donetsk National Medical University,UA,48.02299880981445,37.80223846435547
I22299242,Kyoto University,JP,35.02107,135.75385
I98358874,Delft University of Technology,NL,52.00667190551758,4.355559825897217
I4210109968,Laboratoire de Chimie Physique,FR,48.69572,2.18727
I4210165010,Laboratoire des Biomolécules,FR,48.85341,2.3488
I33213144,University of Florida,US,29.65163,-82.32483
I38538140,Asian Institute of Technology,TH,14.075937271118164,100.61712646484375
I28290843,University of Surrey,GB,51.23536,-0.57427
I15807432,Osaka Prefecture University,JP,34.58332824707031,135.4666748046875
I193876067,Universidade Estadual do Oeste do Paraná,BR,-24.955829620361328,-53.45528030395508
I48840829,Tokyo University of Marine Science and Technology,JP,35.68949890136719,139.69171142578125
I4210088687,Université Ibn Zohr,MA,30.42017936706543,-9.598150253295898
I1320288732,Plant & Food Research,NZ,-36.84853,174.76349
I4210143984,DairyNZ,NZ,-37.78140640258789,175.3519744873047
I193775966,Yonsei University,KR,37.566,126.9784
I200719446,Vanderbilt University,US,36.16589,-86.78444
I4210088637,Soka University,JP,35.6895,139.69171
I48057805,Instituto Gulbenkian de Ciência,PT,38.6910514831543,-9.310850143432617
I4141589,National University of Rosario,AR,-32.94682,-60.63932
I57328836,North Dakota State University,US,46.87718963623047,-96.78980255126953
I122411786,California Institute of Technology,US,34.14778,-118.14452
I1282105669,Argonne National Laboratory,US,41.673641204833984,-88.0017318725586
I2800780207,Swedish Institute,SE,59.32938003540039,18.068710327148438
I119439378,University of Verona,IT,45.438541412353516,10.993800163269043
I167056439,Medway School of Pharmacy,GB,51.39720153808594,0.539451003074646
I4210126747,Zionsville Community High School,US,39.95912551879883,-86.27303314208984
I59897056,"California State University, Long Beach",US,33.76696014404297,-118.1892318725586
I127339247,California State University System,US,33.76696,-118.18923
I227486990,University of Szeged,HU,46.25299835205078,20.148239135742188
I4210094622,Physiologie Environnement et Génétique pour l'Animal et les Systèmes d'Elevage,FR,48.1534,-1.82618
I1313323035,Russian Academy of Sciences,RU,55.75222,37.61556
I118567650,Van Yüzüncü Yıl Üniversitesi,TR,38.494571685791016,43.38322830200195
I19820366,Chinese Academy of Sciences,CN,39.9075,116.39723
I4210155088,Institute of Chemistry,CN,39.907501220703125,116.39723205566406
I4210116048,Beijing National Laboratory for Molecular Sciences,CN,39.907501220703125,116.39723205566406
I192507692,National Center for Agricultural Utilization Research,US,40.709869384765625,-89.61461639404297
I159176309,Universität Hamburg,DE,53.55073,9.99302
I151201029,Consejo Nacional de Investigaciones Científicas y Técnicas,AR,-34.61315,-58.37723
I59361560,Instituto Politécnico Nacional,MX,19.42847,-99.12766
I874386039,Universidad Nacional de La Plata,AR,-34.92126,-57.95442
I76130692,Zhejiang University,CN,30.29365,120.16142
I4210103659,Laboratoire des Sciences de l'Ingénieur pour l'Environnement,FR,46.16308,-1.15222
I4210142324,CY Cergy Paris Université,FR,49.03894,2.07805
I4210150146,Moscow State University,TJ,38.579437255859375,68.78997802734375
I97663771,Kyushu Tokai University,JP,32.80588912963867,130.69180297851562
I197875241,"California State University, Stanislaus",US,37.494659423828125,-120.84658813476562
I2801043613,Firmenich (Switzerland),CH,46.20222091674805,6.145689964294434
I80611190,Jeonbuk National University,KR,35.82194,127.14889
I66514158,Hacettepe University,TR,39.91986846923828,32.854270935058594
I84218800,"University of California, Davis",US,38.54491,-121.74052
I23172683,Meiji Pharmaceutical University,JP,35.68949890136719,139.69171142578125
I879563668,Universidade Estadual Paulista (Unesp),BR,-23.5475,-46.63611
I83558840,Universidade Nova de Lisboa,PT,38.72509,-9.1498
I4210159946,Riddet Institute,NZ,-40.356361389160156,175.6111297607422
I4210154694,Institute for Chemical and Physical Processes,IT,38.26236343383789,15.597229957580566
I45711476,Obafemi Awolowo University,NG,7.482399940490723,4.560319900512695
I4210101717,Instituto Cubano de Investigaciones de los Derivados de la Caña de Azúcar,CU,23.11189842224121,-82.37764739990234
I2656126,University of Havana,CU,23.13302,-82.38304
I131249849,Oregon State University,US,44.56457,-123.26204
I187279525,National Dairy Research Institute,IN,29.70400047302246,76.98200225830078
I181343428,University of Zagreb,HR,45.81444,15.97798
I79189158,University of Castilla-La Mancha,ES,38.98625946044922,-3.929069995880127
I1304256225,University of Wisconsin System,US,43.07305,-89.40123
I169877490,University of Mumbai,IN,19.07283,72.88261
I167751958,Institute of Chemical Technology,IN,19.023916244506836,72.85752868652344
I4210127645,Azienda Socio Sanitaria Territoriale Lariana,IT,45.79073715209961,9.08938217163086
I150037166,Central Food Technological Research Institute,IN,12.2979097366333,76.63925170898438
I4210091658,Institute of Experimental Physics of the Slovak Academy of Sciences,SK,48.713951110839844,21.258079528808594
I207624831,Slovak Academy of Sciences,SK,48.14816,17.10674
I27483092,University of Perugia,IT,43.1122,12.38878
I122534668,Marche Polytechnic University,IT,43.594200134277344,13.50337028503418
I4210095245,Max Planck Institute for Polymer Research,DE,49.98419189453125,8.27910041809082
I149899117,Max Planck Society,DE,48.13743,11.57549
I20231570,Peking University,CN,39.9075,116.39723
I78757542,University of Newcastle Australia,AU,-32.92953,151.7801
I166401450,Universidad Nacional de Córdoba,AR,-31.40648,-64.18853
I35953669,National University of General Sarmiento,AR,-34.50316,-58.70596
I39705031,Catholic University of Daegu,KR,35.82333,128.73778
I32062511,Heriot-Watt University,GB,55.95206069946289,-3.1964800357818604
I165733156,University of Georgia,US,33.9609489440918,-83.37793731689453
I8764889,University of Gondar,ET,12.589664459228516,37.45402526855469
I14116566,Wuhan Polytechnic University,CN,30.583330154418945,114.26667022705078
I4210133356,Scientific Games (Australia),AU,-37.835792541503906,144.9736785888672
I35570632,Ørsted (Denmark),DK,55.51598358154297,9.623265266418457
I118574687,University of Miyazaki,JP,31.933889389038086,131.41888427734375
I165230279,Universitas Gadjah Mada,ID,-7.801390171051025,110.3647232055664
I4210087602,Laboratoire de Génie Chimique,FR,43.60426,1.44367
I198244214,Université Clermont Auvergne,FR,45.77969,3.08682
I115475287,Oklahoma State University,US,36.11560821533203,-97.0583724975586
I629287,Simón Bolívar University,VE,10.48801040649414,-66.87918853759766
I46176106,Universidad de Burgos,ES,42.34106,-3.70184
I262037059,Universidade Norte do Paraná,BR,-23.31028,-51.16278
I49451733,Université d'Angers,FR,47.47156,-0.55202
I4210109925,Cargill (United States),US,44.93274688720703,-93.39768981933594
I124326101,University of Teramo,IT,42.66122817993164,13.699009895324707
I174183983,Maria Curie-Skłodowska University,PL,51.25,22.56667
I4210165251,Anti Filariasis Campaign,LK,6.891172885894775,79.8773193359375
I4210147396,Instituto de Química Física Blas Cabrera,ES,40.416500091552734,-3.7025599479675293
I102197404,Université Paris-Sud,FR,48.69572,2.18727
I3121987637,Universidad Nacional del Litoral,AR,-31.64881,-60.70868
I47996466,University of Warmia and Mazury in Olsztyn,PL,53.77994918823242,20.494159698486328
I4210116118,Centro de Excelencia en Procesos y Productos de Córdoba,AR,-31.41106414794922,-64.19847106933594
I68891433,Indian Institute of Technology Delhi,IN,28.621370315551758,77.21479797363281
I113198587,National Institute of Genetics,JP,35.116668701171875,138.9166717529297
I104946051,Nihon University,JP,35.691001892089844,139.73760986328125
I123387679,Uppsala University,SE,59.85882,17.63889
I4210163498,Nederlands Instituut Voor Zuivel Oonderzoek,NL,52.03333,5.65833
I40347166,University of Chicago,US,41.85003,-87.65005
I85324120,Tohoku Medical and Pharmaceutical University,JP,38.26667022705078,140.86666870117188
I103163165,Florida State University,US,30.43825912475586,-84.28073120117188
I26347476,Loma Linda University,US,34.0483512878418,-117.26114654541016
I4210088650,Center for Grain and Animal Health Research,US,39.19538116455078,-96.59868621826172
I132359460,University of Burdwan,IN,23.25572,87.85691
I139024713,Guangdong University of Technology,CN,23.03895378112793,113.39608001708984
I4210100172,Centro de Investigación en Alimentación y Desarrollo,MX,29.114559173583984,-110.92830657958984
I143804889,Loughborough University,GB,52.76667022705078,-1.2000000476837158
I27825529,California State University Los Angeles,US,34.05223083496094,-118.24368286132812
I37461747,Wuhan University,CN,30.583330154418945,114.26667022705078
I110402625,Kyushu Kyoritsu University,JP,33.851810455322266,130.850341796875
I118292597,National Taipei University of Technology,TW,25.05306,121.52639
I16365422,Hefei University of Technology,CN,31.863889694213867,117.28083038330078
I207852960,Saskatchewan Research Council (Canada),CA,52.132381439208984,-106.6689224243164
I4210113448,Institut Laue-Langevin,FR,45.20716094970703,5.696990966796875
I1290625346,Hungarian Central Statistical Office,HU,47.51194763183594,19.030481338500977
I36152291,Henan University of Technology,CN,34.75777816772461,113.64861297607422
I23171815,Zhengzhou University of Light Industry,CN,34.75777816772461,113.64861297607422
I181647926,University of Strathclyde,GB,55.86515,-4.25763
I199921877,"University of Agricultural Sciences, Bangalore",IN,13.03835678100586,77.5841293334961
I124158823,Conservatoire National des Arts et Métiers,FR,48.85341,2.3488
I22248866,AgroParisTech,FR,48.71828,2.2498
I4210095308,Laboratoire des Matériaux Avancés,FR,45.74845886230469,4.846710205078125
I108290504,University of Pisa,IT,43.70853,10.4036
I165339363,Universidad de Oviedo,ES,43.36029052734375,-5.844759941101074
I4210099679,Protein Express (United States),US,39.265541076660156,-84.38361358642578
I200777214,National and Kapodistrian University of Athens,GR,37.983760833740234,23.727840423583984
I135836153,Shenyang Agricultural University,CN,41.79222106933594,123.43277740478516
I132586189,Zhongyuan University of Technology,CN,34.75777816772461,113.64861297607422
I4210142271,Wan Fang Hospital,TW,25.047760009765625,121.53185272216797
I28006308,Shandong Normal University,CN,36.668331146240234,116.99722290039062
I4210115515,Nanyang Institute of Technology,CN,32.994720458984375,112.53278350830078
I110109458,Tianjin University of Commerce,CN,39.14221954345703,117.17666625976562
I119454577,Nanjing Agricultural University,CN,32.061668395996094,118.77777862548828
I2799773085,Nanjing General Hospital of Nanjing Military Command,CN,32.061668395996094,118.77777862548828
I4210152006,Jilin Agricultural University,CN,43.880001068115234,125.3227767944336
I4210131959,National Research Centre,EG,30.00944,31.20861
I98677209,University of Edinburgh,GB,55.95206,-3.19648
I177969490,University of Southern Denmark,DK,55.39594,10.38831
I4391012572,Akademickie Centrum Komputerowe Cyfronet AGH,PL,50.06143,19.93658
I4210144267,Shriners Hospitals for Children,US,27.966760635375977,-82.56883239746094
I135598925,Kyushu University,JP,33.6,130.41667
I177483745,Université Joseph Fourier,FR,45.17869186401367,5.714789867401123
I76245029,Ss. Cyril and Methodius University in Skopje,MK,41.99646,21.43141
I4210121908,Biostatistique et Processus Spatiaux,FR,43.94834,4.80892
I4210138910,Unité Mixte de Recherche sur les Herbivores,FR,45.72037,3.01883
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,-35.28346,149.12807
I130769515,Pennsylvania State University,US,40.79339,-77.86
I102064193,University of Siena,IT,43.31821823120117,11.330639839172363
I174306211,Technion – Israel Institute of Technology,IL,32.81840896606445,34.98849868774414
I32625721,University of Saskatchewan,CA,52.13238,-106.66892
I35777872,North Carolina Agricultural and Technical State University,US,36.07263946533203,-79.79197692871094
I165143802,University of Queensland,AU,-27.46794,153.02809
I107539069,Chaudhary Devi Lal University,IN,29.546602249145508,75.04399871826172
I165682329,Guru Nanak Dev University,IN,31.622339248657227,74.8753433227539
I162838928,National Chung Hsing University,TW,24.122459411621094,120.67426300048828
I204743663,University of Mysore,IN,12.29791,76.63925
I135191193,University of Indianapolis,US,39.76837921142578,-86.15804290771484
I55769427,Indiana University – Purdue University Indianapolis,US,39.76838,-86.15804
I255141171,University of Matanzas,CU,23.03571319580078,-81.5096206665039
I317356780,Osaka City University,JP,34.69374084472656,135.50218200683594
I4210165561,San-Ei Gen F.F.I (Japan),JP,34.66804504394531,135.51388549804688
I80538482,Harran University,TR,37.16707992553711,38.79391860961914
I150406212,University of Khartoum,SD,15.55177,32.53241
I197251160,Hebrew University of Jerusalem,IL,31.76904,35.21633
I154338468,University of Fribourg,CH,46.80237,7.15128
I120217413,Izmir Institute of Technology,TR,38.4127311706543,27.13838005065918
I4210143448,Instituto Biofisika,ES,43.32686,-2.98884
I900890020,University of Palermo,IT,38.116600036621094,13.36359977722168
I4210095520,Methodist University of Piracicaba,BR,-22.72528076171875,-47.649169921875
I8961855,Universidad Nacional Autónoma de México,MX,19.42847,-99.12766
I28407311,University of Manchester,GB,53.48095,-2.23743
I146773158,Qingdao Agricultural University,CN,36.06488037109375,120.38041687011719
I199691007,Brazilian Agricultural Research Corporation,BR,-15.77972,-47.92972
I31466659,Chapingo Autonomous University,MX,19.511940002441406,-98.88292694091797
I4210138163,Novozymes (United States),US,36.0994987487793,-78.41011810302734
I91136226,University of Sheffield,GB,53.38297,-1.4659
I12700597,Sivas Cumhuriyet Üniversitesi,TR,39.748329162597656,37.016109466552734
I17974374,Universidade de São Paulo,BR,-23.5475,-46.63611
I123044942,Universitat Autònoma de Barcelona,ES,41.4910888671875,2.1407899856567383
I139264467,Seoul National University,KR,37.566,126.9784
I66200439,Naresuan University,TH,16.745277404785156,100.19110870361328
I36234482,University of Bristol,GB,51.45523,-2.59665
I4210093777,Nestlé (United Kingdom),GB,53.978145599365234,-1.0792349576950073
I191240316,University of Hull,GB,53.7446,-0.33525
I90183372,Université de Lorraine,FR,48.68439,6.18496
I4210151964,National Institute of Health Sciences,JP,35.68949890136719,139.69171142578125
I59738393,Gaziantep University,TR,37.05944061279297,37.38249969482422
I174458059,National Technical University of Athens,GR,37.983760833740234,23.727840423583984
I145487455,Cairo University,EG,30.027599334716797,31.210140228271484
I4210131621,Instituto de Ciencia y Tecnología de Alimentos y Nutrición,ES,40.4165,-3.70256
I106887733,Novozymes (Denmark),DK,55.675941467285156,12.565529823303223
I172574986,Kaunas University of Technology,LT,54.9027214050293,23.909610748291016
I94518387,Hanoi University of Science and Technology,VN,21.024499893188477,105.84117126464844
I1331278255,Universidade de Ribeirão Preto,BR,-21.201637268066406,-47.77821731567383
I251424209,University of Girona,ES,41.98311,2.82493
I4210113026,Netherlands Organisation for Health Research and Development,NL,52.07667,4.29861
I43777268,Nagasaki University,JP,32.75,129.88333129882812
I4210154508,Food & Nutrition,NL,51.692848205566406,5.296474933624268
I48843708,Pamukkale University,TR,37.774169921875,29.087499618530273
I102322142,"Rutgers, The State University of New Jersey",US,40.48622,-74.45182
I4210152478,State Key Laboratory of Polymer Physics and Chemistry,CN,39.907501220703125,116.39723205566406
I4210092888,Changchun Institute of Applied Chemistry,CN,43.880001068115234,125.3227767944336
I4210147035,Institute of Biochemical Physics NM Emanuel,RU,55.708335876464844,37.571502685546875
I4210123907,National University College,PR,18.1777400970459,-66.11322021484375
I183570559,National Chiayi University,TW,23.463682174682617,120.48360443115234
I84641585,Sokoine University of Agriculture,TZ,-6.82102,37.66122
I3019092743,University of Agriculture in Krakow,PL,50.06444549560547,19.925832748413086
I4210092770,Cracow University of Technology,PL,,
I78715868,University of Arkansas at Fayetteville,US,36.067901611328125,-94.17365264892578
I87653560,VTT Technical Research Centre of Finland,FI,60.2052001953125,24.65220069885254
I4210163439,Tieto (Finland),FI,60.16952133178711,24.935449600219727
I4104125,Universidade Federal de Santa Catarina,BR,-27.596670150756836,-48.549171447753906
I157725225,University of Illinois Urbana-Champaign,US,40.11059,-88.20727
I4210166208,"Animal, Food and Health Sciences",AU,-34.94594955444336,138.53330993652344
I4210138055,Agriculture and Food,AU,-35.27627182006836,149.1461181640625
I99682543,University of Minho,PT,41.5514,-8.42311
I38476204,Urmia University,IR,37.52875518798828,45.046478271484375
I39422238,University of Illinois Chicago,US,41.85003,-87.65005
I345918524,Southwest Bahia State University,BR,-14.888504981994629,-40.801170349121094
I70931966,Université de Montréal,CA,45.50884,-73.58781
I114457229,University of Geneva,CH,46.20222,6.14569
I4210088206,N.D. Zelinsky Institute of Organic Chemistry,RU,55.702308654785156,37.571624755859375
I4210099176,Universidade Cidade de São Paulo,BR,-23.535661697387695,-46.558048248291016
I19894307,Université de Montpellier,FR,43.61093,3.87635
I4210106126,Université des Sciences de la Santé,GA,0.34002599120140076,9.485261917114258
I114218197,Chinese Academy of Social Sciences,CN,39.907501220703125,116.39723205566406
I80281795,University of Otago,NZ,-45.87416,170.50361
I78744979,La Rochelle Université,FR,46.16308,-1.15222
I173755004,Universidad Michoacana de San Nicolás de Hidalgo,MX,19.70078,-101.18443
I154347574,University of Rijeka,HR,45.32673,14.44241
I4210089209,Japan International Research Center for Agricultural Sciences,JP,36.08333,140.11667
I4210104197,Food Process Engineering and Microbiology,FR,48.85340881347656,2.34879994392395
I2803035111,Institute for Atomic and Molecular Physics,NL,52.37403,4.88969
I95634034,Gazi University,TR,39.91986846923828,32.854270935058594
I78880903,Universidad de Huelva,ES,37.266380310058594,-6.940040111541748
I138801177,University of Ulster,GB,55.13333,-6.66667
I92614990,Tokyo University of Agriculture and Technology,JP,35.68949890136719,139.69171142578125
I66862912,Chalmers University of Technology,SE,57.70716,11.96679
